ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
nhr-119,211,2.173241322,0.524033904,6,,c_eleg,14.0918,12.9847,678,3993,2,c_bren,13.602,12.21865714,295,3915,7,c_rema,13.602,12.45625714,976,5570.142857,7,c_japo,12.0102,11.7449,592,7186.428571,7,p_paci,12.1939,12.1939,1875,1875,1,a_lumb,11.3265,11.3265,4236,4236,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8044,12.15415238,1442,4462.595238,4.166666667,,,,,
atf-2,212,2.183541044,0.524031414,7,,c_eleg,12.551,12.3061,288,1592,2,c_brig,13.7347,13.7347,637,637,1,c_bren,12.4184,11.64285,158,2593.375,8,c_rema,13.9592,12.11952857,66,3000.428571,7,c_japo,13.602,13.0068,1960,2129.666667,3,p_paci,12.2959,11.87755,52,871,2,p_exsp,12.4184,11.69046667,141,763.3333333,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99708571,12.33971361,471.7142857,1655.257653,3.714285714,,,,,
bath-44,213,2.193840766,0.523417378,6,,c_eleg,13.602,12.369875,1313,1780.5,4,c_brig,11.6837,11.6837,1818,1818,1,c_bren,13.7347,12.1871,90,679.6666667,3,c_rema,13.602,12.01785,2082,3181.25,4,c_japo,13.602,11.87901429,3091,7308.714286,7,p_exsp,11.6837,11.56463333,2373,3248.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98468333,11.9503621,1794.5,3002.799603,3.666666667,,,,,
ckr-1,214,2.204140488,0.522897466,7,5,c_eleg,13.602,12.33061,1935,7122.4,10,c_brig,12.8673,11.93535556,909,14178,9,c_bren,13.7347,11.90743571,5875,11230.64286,14,c_rema,12.8673,12.16418182,2542,6183.090909,11,c_japo,12.2959,12.2959,1500,1500,1,p_paci,12.2959,11.6939,638,2871,4,p_exsp,13.2245,12.11851538,25,13112.23077,13,NA,NA,NA,NA,NA,NA,c_eleg,13.602,13.602,1278,1278,1,c_bren,12.0102,11.5612,2514,2524,2,p_paci,12.0612,11.6352,744,2364.5,4,p_exsp,11.2755,11.2755,2095,2095,1,a_lumb,11.6837,11.50343333,2965,3735,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.98394286,12.06369978,1917.714286,8028.194934,8.857142857,12.12652,11.91546667,1919.2,2399.3,2.2
F01E11.3,215,2.21444021,0.522769032,5,6,c_eleg,13.602,12.0459,267,2861.5,6,c_brig,11.6837,11.6837,4756,4756,1,c_bren,13.602,12.94895,304,324.5,2,c_rema,13.9592,12.11393333,470,5465.333333,6,p_exsp,13.9592,12.734725,279,3610.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.2959,11.693875,699,2735.25,4,c_brig,13.602,11.67144,3082,5351.6,5,c_bren,11.1429,11.1429,5990,5990,1,c_rema,12.8673,11.95714,2843,6965.2,5,p_paci,13.9592,13.9592,4327,4327,1,p_exsp,13.9592,13.9592,349,349,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.36122,12.30544167,1215.2,3403.516667,3.8,12.97108333,12.3972925,2881.666667,4286.341667,2.833333333
wrk-1,216,2.224739932,0.522690677,8,,c_eleg,13.2245,12.1837,1671,2520,2,c_brig,13.2245,12.47276667,15,4116.333333,3,c_bren,13.9592,13.9592,8678,8678,1,c_rema,12.6531,11.9005,59,2940,4,c_japo,11.3265,11.3265,964,964,1,p_paci,12.0612,11.5102,4561,9186,3,p_exsp,13.9592,12.293375,100,8120.75,4,a_lumb,12.0612,11.50202,2800,19425.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.808675,12.14353271,2356,6993.860417,2.875,,,,,
E04D5.2,217,2.235039654,0.522655712,7,2,c_eleg,12.8673,11.95916667,736,7205.666667,3,c_brig,13.602,12.60201667,446,6522.833333,6,c_bren,13.7347,12.31465,1037,4039,6,c_rema,13.602,12.3299,1549,3860.666667,3,c_japo,13.7347,12.41836667,660,3219,3,p_paci,11.6837,11.5051,2489,3860.5,2,p_exsp,11.6837,11.5051,1423,1691,2,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,13.2245,1841,1841,1,c_brig,13.602,13.602,1550,1550,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.98687143,12.09061429,1191.428571,4342.666667,3.571428571,13.41325,13.41325,1695.5,1695.5,1
sem-5,218,2.245339376,0.522557766,6,,c_eleg,13.2245,11.76868889,6777,10179.88889,9,c_brig,13.9592,12.181125,603,3418.25,4,c_bren,13.2245,12.36733333,7468,10038.66667,3,c_rema,12.8673,11.80318571,963,4307.714286,7,c_japo,13.9592,12.02042,3582,4277.4,5,p_exsp,12.8673,12.8673,267,267,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35033333,12.16800882,3276.666667,5414.819974,4.833333333,,,,,
nhr-31,219,2.255639098,0.522358483,5,6,c_eleg,14.0918,12.446425,1497,7169.25,4,c_brig,13.2245,11.5918125,4960,9306.625,8,c_bren,12.8673,11.76632,427,5238.7,10,c_japo,13.7347,12.16034286,7140,29739.14286,7,p_paci,13.9592,12.660725,1599,4526.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1633,11.1633,620,620,1,c_brig,12.0612,11.61225,967,1925.5,2,c_bren,11.6837,11.375,461,1417.75,4,c_rema,12.4184,11.57486667,325,625,3,c_japo,13.2245,12.1939,1787,2333.5,2,p_paci,12.2959,12.2959,3788,3788,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5755,12.12512507,3124.6,11196.09357,6.6,12.14116667,11.70253611,1324.666667,1784.958333,2.166666667
F13E6.2,220,2.26593882,0.522107033,6,,c_eleg,13.602,13.602,989,989,1,c_brig,13.602,12.8061,161,170.5,2,c_bren,12.2959,11.9898,1615,1637,2,c_rema,12.8673,12.46425,772,895,2,c_japo,13.602,12.64285,162,799.5,2,p_paci,14.0918,13.14285,1456,2052.75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3435,12.77464167,859.1666667,1090.625,2.166666667,,,,,
eat-17,221,2.276238542,0.521334288,5,4,c_eleg,13.2245,11.82958,2688,11693.2,10,c_bren,13.2245,11.99388,659,3343.2,5,c_rema,13.2245,12.2755,1275,3219.25,4,p_paci,14.0918,13.8469,675,724.5,2,a_lumb,13.2245,12.23761429,1067,13759.71429,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,12.34945,394,5621.5,4,c_bren,13.2245,11.9107,2252,3026.75,4,c_rema,11.3265,11.21935,870,1079.5,2,p_paci,12.8673,11.61317273,511,5129.727273,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.39796,12.43669486,1272.8,6547.972857,5.6,12.877525,11.77316818,1006.75,3714.369318,5.25
seb-2,222,2.286538263,0.520588861,7,7,c_eleg,12.0102,12.0102,1037,1037,1,c_brig,13.2245,12.04286,543,3515.6,5,c_bren,13.9592,12.42516667,984,5729.666667,6,c_rema,13.7347,12.5306,3528,3807.5,2,c_japo,11.3265,11.3265,5034,5034,1,p_paci,11.8776,11.8776,1065,1065,1,a_lumb,13.9592,11.8393,12217,16663.75,4,NA,NA,NA,NA,NA,NA,c_eleg,13.2245,12.2313,1891,3997.666667,3,c_brig,13.7347,12.40305,1195,2797,4,c_bren,12.6531,12.6531,5391,5391,1,c_rema,14.0918,12.55103333,2441,3492.666667,3,c_japo,12.8673,12.8673,1150,2189.5,2,p_paci,12.4184,11.7381,457,2131,3,a_lumb,12.4184,12.4184,14914,14985,2,NA,NA,NA,NA,NA,NA,12.87027143,12.00746095,3486.857143,5264.645238,2.857142857,13.05831429,12.40889762,3919.857143,4997.690476,2.571428571
kin-4,223,2.296837985,0.520558521,5,8,c_eleg,11.6837,11.5051,180,226.5,2,c_brig,12.4184,11.7381,77,1552.333333,3,c_bren,12.8673,12.0969,1068,11080,2,p_paci,13.2245,12.270425,1143,4573.25,4,a_lumb,11.4592,11.39285,4637,4925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.74488,5185,10880.8,5,c_brig,13.9592,12.24318333,2796,6920.166667,6,c_bren,12.8673,12.375,192,673.75,4,c_rema,13.2245,12.20406667,2166,4070,3,c_japo,13.2245,12.36566667,90,2768.5,6,p_paci,14.0918,12.404325,237,10674.875,8,p_exsp,13.2245,13.2245,2120,2120,1,a_lumb,11.6837,11.38436667,2077,8947,3,12.33062,11.800675,1421,4471.416667,2.6,13.14285,12.24324854,1857.875,5881.886458,4.5
gpa-2,224,2.307137707,0.520555838,6,,c_eleg,12.8673,12.46425,1144,4410.25,4,c_brig,13.7347,12.32141667,7743,10813.66667,6,c_bren,13.7347,11.86735,1069,9748.625,24,c_rema,13.602,12.12972857,2569,4477,7,c_japo,12.551,12.0238,11176,11868.33333,3,p_exsp,11.3265,11.3265,639,639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96936667,12.02217421,4056.666667,6992.8125,7.5,,,,,
lact-2,225,2.317437429,0.51997032,5,,c_eleg,14.0918,12.24198571,3183,11425.85714,7,c_bren,13.9592,11.94975385,564,20037.38462,13,c_rema,12.2959,12.2959,578,578,1,c_japo,12.8673,11.834175,919,13994.25,8,a_lumb,13.2245,13.2245,1416,1416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28774,12.30926291,1332,9490.298352,6,,,,,
rfip-1,226,2.327737151,0.51972719,7,8,c_eleg,12.1939,11.7602,917,2958.5,2,c_brig,13.9592,12.39212857,681,3379.142857,7,c_bren,12.8673,12.2517,968,2237,3,c_rema,12.8673,12.03315,88,1656.25,4,c_japo,13.9592,12.55105,3775,4006.5,2,p_paci,12.4184,12.06633333,1394,5203.833333,6,p_exsp,13.602,12.03265,629,11418,10,NA,NA,NA,NA,NA,NA,c_eleg,11.8776,11.8776,4762,4762,1,c_brig,13.602,12.13266,2163,3292.4,5,c_bren,12.8673,12.249975,483,2980.5,4,c_rema,12.1939,11.6543375,1318,2349.5,8,c_japo,11.3265,11.2347,874,4951.5,2,p_paci,12.8673,12.23126667,1158,2143.666667,3,p_exsp,12.8673,12.8673,2604,2604,1,a_lumb,13.2245,13.2245,1194,1194,1,13.1239,12.15531599,1207.428571,4408.460884,4.857142857,12.6033,12.1840424,1819.5,3034.695833,3.125
C16D9.6,227,2.338036873,0.519467896,6,,c_eleg,12.8673,11.7117,607,3187.75,4,c_brig,13.602,12.306125,3482,6053,4,c_bren,13.9592,12.3501,337,5266.615385,13,c_rema,13.9592,13.9592,3188,3188,1,c_japo,11.1429,11.1429,4158,4158,1,p_exsp,12.4184,12.2143,1892,1965.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9915,12.28072083,2277.333333,3969.810897,4.5,,,,,
spsb-1,228,2.348336595,0.519439991,5,5,c_eleg,14.0918,12.645375,180,1857,4,c_brig,12.0612,11.69046667,1252,2625.666667,6,c_bren,13.9592,11.83877,4558,16307.95,20,c_rema,12.8673,11.895375,4841,8730,4,c_japo,12.1939,11.6786,8105,9037.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.5527,4190,6503.5,6,c_brig,13.9592,12.34467778,1286,6896.111111,9,c_japo,12.8673,12.0153,2122,4604,2,p_exsp,13.2245,12.2755,688,8384.571429,7,a_lumb,12.8673,12.8673,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03468,11.94971733,3787.2,7711.623333,7.2,13.15712,12.21109556,1846.4,5466.836508,5
unc-31,229,2.358636317,0.519226536,8,8,c_eleg,13.2245,11.83674,624,3009.8,5,c_brig,13.2245,11.89796667,4497,5915,3,c_bren,12.551,11.53315833,601,3940.083333,12,c_rema,14.0918,12.20552857,43,2148.428571,7,c_japo,11.1429,11.1429,2895,2895,1,p_paci,11.8776,11.8776,3496,3496,1,p_exsp,13.7347,12.82653333,3143,4125.333333,3,a_lumb,12.8673,12.46425,3765,21133,2,c_eleg,12.1939,12.12755,5683,7597,2,c_brig,14.0918,12.24826667,4744,5864.333333,3,c_bren,13.2245,12.50002,4710,6898.6,5,c_rema,14.0918,12.58163333,852,1996,3,c_japo,12.1939,12.1939,975,975,1,p_paci,13.7347,13.7347,8220,8220,1,p_exsp,12.0612,12.0612,4147,4147,1,a_lumb,13.7347,11.7538125,7374,25676.75,8,12.8392875,11.97308461,2383,5832.830655,4.25,13.1658125,12.40013531,4588.125,7671.835417,3
inx-1,230,2.368936039,0.519150626,6,6,c_eleg,13.602,12.0459,2063,8102.5,6,c_brig,11.6837,11.6837,8104,8104,1,c_bren,13.9592,12.07728571,8158,13271.28571,7,c_rema,13.9592,12.11393333,7105,10283.66667,6,c_japo,12.2959,12.2959,1504,1504,1,a_lumb,12.551,11.84695,2151,9324,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,11.88773333,120,7083.666667,3,c_brig,12.6531,12.6531,5633,5633,1,c_bren,12.6531,12.05615,527,1596.5,2,c_rema,12.2959,12.08675,3813,3964,2,c_japo,11.3265,11.3265,1844,1844,1,a_lumb,13.2245,13.2245,5936,5936,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0085,12.01061151,4847.5,8431.575397,3.833333333,12.5034,12.20578889,2978.833333,4342.861111,1.666666667
F53H2.3,231,2.379235761,0.519090187,7,6,c_eleg,13.2245,12.4541,1381,1962.5,2,c_brig,13.2245,11.86735714,848,11164.42857,7,c_bren,13.9592,11.97705,1071,13128.75,12,c_rema,13.9592,12.38673,4603,10984.8,10,c_japo,12.6531,11.974525,1386,2044.25,4,p_exsp,13.9592,12.22689412,1627,23780.23529,17,a_lumb,13.2245,12.7619,2071,3702.333333,3,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.6335087,2297,15045.56522,23,c_brig,12.6531,12.31973333,3440,3539.333333,3,c_bren,13.602,13.23126667,1060,2581.333333,3,c_rema,12.6531,11.62097143,1695,3196.285714,7,c_japo,14.0918,13.3214,375,674,2,a_lumb,12.1939,12.1939,4321,4321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45774286,12.23550804,1855.285714,9538.185314,7.857142857,13.13265,12.55346335,2198,4892.9196,6.5
lit-1,232,2.389535483,0.518831469,5,4,c_eleg,13.602,12.085,2605,4058.666667,3,c_brig,12.551,11.97956667,441,2965,3,c_bren,12.4184,11.85715,5390,6286,2,c_japo,12.8673,11.574,3913,5356,4,p_exsp,13.9592,13.9592,428,428,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.6837,11.28164,10473,15958,5,c_brig,13.2245,12.0204125,3563,9005.875,8,c_bren,13.602,12.4834125,3653,11623.5,8,c_rema,13.7347,12.15813333,1165,5365.666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07958,12.29098333,2555.4,3818.733333,2.6,13.061225,11.98589958,4713.5,10488.26042,6.75
C34B4.3,233,2.399835204,0.518814369,6,,c_eleg,12.6531,11.55718,2089,6910.2,5,c_brig,14.0918,12.80355,1434,3593.25,4,c_bren,12.8673,12.46425,379,675.5,2,c_rema,13.602,12.378825,1087,3583.625,8,c_japo,13.2245,13.2245,449,449,1,p_exsp,13.9592,12.08165556,86,866.2222222,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39965,12.41832676,920.6666667,2679.63287,15.33333333,,,,,
fox-1,234,2.410134926,0.517884183,4,5,c_eleg,13.2245,11.885225,369,5657.5,4,c_brig,11.8776,11.6327,369,2676.333333,3,c_bren,14.0918,14.0918,1209,1209,1,c_rema,14.0918,12.26122,3909,6729,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.96256667,2044,3545.333333,3,c_brig,13.9592,12.83673333,619,2932.333333,3,c_bren,13.9592,12.57552,159,715.6,5,c_rema,13.9592,13.9592,707,707,1,c_japo,12.6531,11.9898,219,702,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.321425,12.46773625,1464,4067.958333,3.25,13.69798,12.864764,749.6,1720.453333,2.8
rig-1,235,2.420434648,0.517321532,6,7,c_eleg,12.6531,11.96685,4052,7593,4,c_bren,14.0918,12.4362,2933,7529.75,4,c_rema,13.9592,11.886475,2608,7653.75,8,c_japo,14.0918,12.831625,1117,4720.25,4,p_exsp,12.6531,12.002575,5488,8999.125,8,a_lumb,12.4184,11.87245,1056,1428,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.602,12.50002,1482,6373.4,5,c_brig,12.6531,11.88776667,4403,5647,3,c_bren,11.3265,11.3265,2925,2925,1,c_rema,12.0612,11.5714,5464,6615.666667,3,c_japo,14.0918,12.61735,1328,3579,2,p_exsp,11.6837,11.6837,357,357,1,a_lumb,11.6837,11.4133,3792,8808.5,2,NA,NA,NA,NA,NA,NA,13.31123333,12.16602917,2875.666667,6320.645833,5,12.44314286,11.8571481,2821.571429,4900.795238,2.428571429
gar-3,236,2.43073437,0.516476861,6,5,c_eleg,12.8673,12.8673,3479,3479,1,c_brig,13.2245,11.96769167,847,6597.666667,12,c_rema,13.2245,12.45306,2115,6260.4,5,c_japo,14.0918,12.88093333,9169,10601.66667,3,p_paci,12.0612,11.93536667,2943,4137,3,p_exsp,12.0612,12.0612,3794,4719.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.9592,12.22012857,773,7771.714286,7,c_brig,13.2245,12.32313333,728,2218,3,c_bren,13.9592,13.9592,1685,1685,1,p_paci,11.1429,11.1429,4100,4100,1,a_lumb,12.4184,12.30615,329,4871,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.92175,12.36092528,3724.5,5965.872222,4.333333333,12.94084,12.39030238,1523,4129.142857,2.8
ZK813.4,237,2.441034092,0.516026733,5,5,c_eleg,14.0918,14.0918,8709,8709,1,c_bren,13.602,12.37245,3667,3703.5,2,c_japo,12.8673,12.8673,4870,4870,1,p_paci,12.4184,12.09866667,7857,8468,3,a_lumb,12.551,11.4476875,6558,13251.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.3265,11.3265,1321,1321,1,c_bren,11.3265,11.2551,368,686.3333333,3,c_rema,13.602,12.5374,470,1834.666667,3,p_paci,12.8673,11.98975,3333,3757,2,p_exsp,11.1633,11.13775,1836,2557.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1061,12.57558083,6332.2,7800.4,3,12.05712,11.6493,1465.6,2031.3,2.2
H06I04.6,238,2.451333814,0.515778449,5,,c_eleg,13.602,12.46425,1119,2498.5,2,c_brig,12.4184,11.99323333,2109,6183,3,c_bren,13.9592,12.16764286,394,3142.571429,7,c_japo,12.1939,12.05686667,5340,6064.380952,21,p_exsp,12.8673,12.8673,548,548,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00816,12.30985857,1902,3687.290476,6.8,,,,,
adt-1,239,2.461633536,0.515580693,4,4,c_eleg,13.9592,13.7806,4191,4321.5,2,c_brig,12.1939,11.48811667,1637,5303.833333,6,c_bren,13.9592,12.339275,4076,5276.5,4,c_rema,13.602,12.4306,2475,4325,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.8673,12.0969,6281,7259,2,c_brig,11.1429,11.1429,8457,8457,1,c_bren,13.602,13.602,7711,7711,1,c_japo,11.3265,11.3265,127,127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.428575,12.50964792,3094.75,4806.708333,4.25,12.234675,12.042075,5644,5888.5,1.25
scav-2,240,2.471933258,0.515474843,6,5,c_eleg,13.9592,12.44725,844,3546.833333,6,c_brig,12.0612,11.49996667,537,1507,3,c_bren,12.4184,11.7653,1870,2757,2,c_rema,13.602,12.15983333,701,3827,6,c_japo,13.2245,12.71428,4191,5615.4,5,p_paci,12.1939,11.7602,2958,3756,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,13.7347,13.301,417,475,2,c_brig,13.9592,12.38776667,969,1491,3,c_rema,13.9592,12.43196667,1369,3600.333333,3,p_paci,14.0918,12.89453333,4485,4996.333333,3,p_exsp,14.0918,13.8027,3281,4335,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.90986667,12.057805,1850.166667,3501.538889,4,13.96734,12.96359333,2104.2,2979.533333,2.8
lin-45,241,2.48223298,0.515011961,5,4,c_eleg,13.2245,13.2245,6686,6686,1,c_brig,13.9592,12.78978,3578,4571.2,5,c_bren,12.0612,12.0612,7176,7176,1,c_rema,14.0918,12.21838,944,2102.8,5,a_lumb,13.7347,12.87245,98,2576.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.1939,12.1939,862,862,1,c_bren,12.1939,12.1939,489,489.5,2,c_rema,12.8673,12.8673,1632,1632,1,a_lumb,13.2245,12.7109,3129,8276.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.41428,12.633262,3696.4,4622.5,2.8,12.6199,12.4915,1528,2814.958333,1.75
itr-1,242,2.492532702,0.515010061,5,7,c_eleg,12.2959,12.2959,1662,1662,1,c_brig,11.6837,11.6837,2053,2053,1,c_bren,13.7347,11.83675,1455,8956.5,4,p_exsp,12.8673,12.15582727,280,3322.636364,11,a_lumb,13.7347,11.95102,1392,8210.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.0918,12.29388,4391,6983.2,5,c_brig,12.1939,11.59185,1013,5799,4,c_bren,11.4592,11.29386,2032,5317.2,5,c_rema,12.0102,11.57725714,1978,6383.857143,7,c_japo,13.2245,12.132625,111,4353.75,4,p_exsp,13.2245,12.09181667,1060,20369,6,a_lumb,14.0918,12.20661667,3904,23122.66667,12,NA,NA,NA,NA,NA,NA,12.86326,11.98463945,1368.4,4840.947273,4.4,12.89941429,11.8839865,2069.857143,10332.66769,6.142857143
