WormBase_ID,Chr,Gene,Tajima's D,Normalized Pi,Fay and Wu's H
WBGene00015442,I,C04F1.1,-1.0951,0.0003,-1.4678
WBGene00015444,V,C04F5.2,0.3564,0.0013,0.5523
WBGene00015446,V,srab-1,-1.5469,0.0005,-5.5617
WBGene00015447,V,srab-2,-0.8975,0.0015,-3.4664
WBGene00015448,V,srab-3,-1.0854,0.0005,-1.5075
WBGene00015449,V,ugt-63,-1.4319,0.0005,-7.1351
WBGene00015450,V,C04F5.8,-2.0020,0.0001,-1.9061
WBGene00015451,V,C04F5.9,-1.8238,0.0002,-5.3648
WBGene00015453,II,C04G6.2,NA,0.0000,0.0000
WBGene00015454,II,C04G6.4,-1.6004,0.0002,-1.6989
WBGene00015455,II,C04G6.5,NA,0.0000,0.0000
WBGene00015456,II,C04G6.6,-1.2675,0.0002,0.0483
WBGene00015457,II,C04G6.7,-1.1407,0.0000,0.0163
WBGene00015458,II,C04G6.10,-1.2104,0.0004,0.1971
WBGene00015459,II,C04G6.11,-0.7941,0.0008,-3.2188
WBGene00015460,V,C05C8.1,-1.8263,0.0004,-7.5549
WBGene00015461,V,C05C8.2,-1.7066,0.0001,0.1118
WBGene00015462,V,C05C8.5,-2.0033,0.0006,-25.0574
WBGene00015463,V,hpo-9,-2.0254,0.0004,-16.1742
WBGene00015464,V,C05C8.7,-1.8150,0.0005,-7.0650
WBGene00015465,V,C05C8.8,-2.4419,0.0010,-3.2677
WBGene00015466,V,hyls-1,-1.8083,0.0011,-11.9711
WBGene00015467,III,basl-1,-1.1559,0.0005,-5.5474
WBGene00015468,III,madf-11,-1.5486,0.0000,0.0726
WBGene00015469,III,C05D2.8,-0.6094,0.0006,0.2373
WBGene00015470,III,C05D2.10,-1.5311,0.0001,0.0794
WBGene00015471,X,lmp-2,-1.0648,0.0001,-1.8787
WBGene00015472,X,C05D9.3,-1.0416,0.0000,0.0402
WBGene00015473,X,C05D9.4,-0.8800,0.0001,0.0782
WBGene00015474,X,C05D9.7,-1.1665,0.0001,0.0785
WBGene00015476,X,C05D9.9,-0.5532,0.0001,0.0542
WBGene00015477,III,attf-4,-0.9500,0.0003,-1.6087
WBGene00015478,III,mapk-15,-0.8434,0.0001,0.1646
WBGene00015479,III,wht-1,-1.3560,0.0002,0.2822
WBGene00015480,III,C05D10.4,-1.6154,0.0002,-1.6571
WBGene00015481,III,C05D11.1,-1.5637,0.0001,-1.6128
WBGene00015483,III,C05D11.5,-0.7017,0.0002,-1.6415
WBGene00015484,III,atgl-1,-0.1644,0.0001,0.2137
WBGene00015485,III,C05D11.8,-1.7860,0.0001,0.2350
WBGene00015486,III,C05D11.9,-0.3599,0.0007,0.7813
WBGene00015487,III,mrps-17,-0.5333,0.0001,0.0573
WBGene00015488,III,C05D11.13,-1.4081,0.0002,0.1309
WBGene00015489,V,C05E4.7,-0.9654,0.0050,-13.8723
WBGene00015491,V,C05E4.12,-1.8060,0.0010,-11.5134
WBGene00015492,X,lnp-1,-1.2183,0.0004,0.3514
WBGene00015493,X,C05E11.2,-1.6040,0.0004,-1.8227
WBGene00015494,X,C05E11.3,NA,0.0000,0.0000
WBGene00015495,X,C05E11.6,-1.1612,0.0003,0.1538
WBGene00015496,X,C05E11.7,-1.5132,0.0001,-1.8396
WBGene00015497,IV,nhr-76,-1.0780,0.0003,-1.4191
WBGene00015499,I,inst-1,-1.5406,0.0003,-10.7187
WBGene00015500,I,C06A5.2,-0.8400,0.0000,0.0081
WBGene00015501,I,C06A5.3,-1.3107,0.0000,-1.8878
WBGene00015504,I,C06A5.6,-1.4526,0.0002,-3.0534
WBGene00015505,I,C06A5.8,-0.7017,0.0001,-1.6415
WBGene00015507,IV,C06A6.2,-1.9215,0.0000,0.0893
WBGene00015508,IV,mvb-12,-1.1068,0.0000,-1.9631
WBGene00015509,IV,C06A6.4,0.2546,0.0003,-0.8909
WBGene00015510,IV,erp-44.2,0.1881,0.0001,-1.4473
WBGene00015511,IV,C06A6.7,-1.3278,0.0001,0.0950
WBGene00015512,II,mthf-1,-1.0174,0.0003,0.5723
WBGene00015513,II,snpc-1.1,-1.4572,0.0000,0.0485
WBGene00015514,II,C06A8.3,-1.4788,0.0001,0.0406
WBGene00015515,II,spdl-1,-0.3445,0.0002,0.2849
WBGene00015516,II,C06A8.6,-0.3901,0.0004,-1.1368
WBGene00015517,II,C06A8.8,-0.4240,0.0009,-2.9146
WBGene00015518,III,C06E1.1,-0.8398,0.0000,-1.9794
WBGene00015519,III,doxa-1,-1.1634,0.0001,0.0794
WBGene00015520,III,fip-3,-0.9446,0.0004,0.0630
WBGene00015521,III,fipr-16,0.8805,0.0035,-1.4008
WBGene00015522,III,C06E1.7,-0.7939,0.0007,0.0498
WBGene00015523,III,ztf-30,-1.2603,0.0003,-1.4352
WBGene00015524,III,C06E1.9,-1.2423,0.0006,-3.0078
WBGene00015525,III,rha-2,-1.5494,0.0003,-1.7121
WBGene00015526,III,C06E1.11,-1.4132,0.0006,-1.4332
WBGene00015527,X,C06E2.1,-1.3355,0.0006,-3.1128
WBGene00015528,X,C06E2.2,-0.0100,0.0022,0.1482
WBGene00015529,X,C06E2.5,NA,0.0000,0.0000
WBGene00015530,IV,C06E4.1,-1.1048,0.0000,-1.9624
WBGene00015531,IV,C06E4.2,NA,0.0000,0.0000
WBGene00015532,IV,C06E4.3,-1.2660,0.0001,-1.8709
WBGene00015534,IV,C06E4.5,-0.9368,0.0004,0.2305
WBGene00015535,IV,C06E4.6,-0.8833,0.0001,0.0766
WBGene00015536,IV,glb-2,NA,0.0000,0.0000
WBGene00015537,IV,C06E4.8,-1.6245,0.0004,-1.7189
WBGene00015538,IV,sams-3,-0.5518,0.0000,0.0544
WBGene00015539,IV,C06E7.2,-1.3976,0.0006,-17.4861
WBGene00015540,IV,sams-4,-0.6452,0.0000,0.0397
WBGene00015541,IV,C06E7.4,-1.5671,0.0000,0.0646
WBGene00015544,III,C06E8.5,-0.3337,0.0005,0.5507
WBGene00015545,X,C06G1.1,0.0044,0.0002,0.2357
WBGene00015546,X,C06G1.2,-1.6255,0.0002,0.0965
WBGene00015547,X,ain-1,-1.3457,0.0000,0.0244
WBGene00015549,IV,C06G3.3,-0.8217,0.0005,0.0903
WBGene00015551,IV,C06G3.5,-0.8400,0.0000,0.0081
WBGene00015552,IV,C06G3.6,-0.7824,0.0003,-1.1172
WBGene00015553,IV,trxr-1,-1.7955,0.0000,0.0650
WBGene00015554,IV,C06G3.8,NA,0.0000,0.0000
WBGene00015555,IV,ufl-1,-1.3944,0.0002,-2.7670
WBGene00015557,III,C06G4.1,-1.3808,0.0004,-6.5948
WBGene00015558,III,C06G4.4,-1.0098,0.0001,0.0475
WBGene00015559,III,npr-17,-0.5808,0.0002,0.2213
WBGene00015560,X,C07A12.2,-0.6948,0.0002,0.0318
WBGene00015561,X,C07A12.7,-1.3725,0.0001,-1.9090
WBGene00015564,X,C07D8.5,0.3921,0.0014,-0.1947
WBGene00015565,X,C07D8.6,-0.1400,0.0006,-0.2196
WBGene00015566,II,C07D10.1,-0.6442,0.0008,-1.4334
WBGene00015567,II,bath-44,NA,0.0000,0.0000
WBGene00015568,II,sre-3,-1.1406,0.0000,0.0163
WBGene00015569,II,C07D10.5,-0.8996,0.0006,-1.5609
WBGene00015570,I,C07F11.2,0.2180,0.0002,0.2544
WBGene00015572,IV,C07G1.6,-1.2538,0.0003,-3.5176
WBGene00015573,IV,C07G1.7,-1.6052,0.0008,0.4768
WBGene00015574,V,irg-1,-2.0478,0.0019,-18.8130
WBGene00015576,V,C07G3.8,-0.6721,0.0031,-7.2529
WBGene00015577,V,ugt-64,-1.6466,0.0011,-27.0438
WBGene00015578,V,C07G3.10,-1.5978,0.0008,-10.3983
WBGene00015579,III,C07H6.2,NA,0.0000,0.0000
WBGene00015580,III,cls-1,-1.2595,0.0003,-3.4230
WBGene00015581,III,C07H6.4,-0.0338,0.0005,0.4599
WBGene00015582,III,C07H6.9,-1.7358,0.0003,-1.8377
WBGene00015583,X,C08A9.3,-1.2847,0.0002,-4.4781
WBGene00015586,X,C08A9.6,-1.6260,0.0001,-1.8588
WBGene00015587,X,sdz-2,0.3937,0.0013,-4.6134
WBGene00015588,X,C08A9.8,-0.4495,0.0013,-4.4024
WBGene00015589,X,C08A9.9,-1.4959,0.0005,-3.0726
WBGene00015590,III,bath-15,-0.8357,0.0006,-1.4635
WBGene00015591,III,cyk-7,-1.0880,0.0001,0.1023
WBGene00015592,V,C08D8.1,-1.7245,0.0000,-1.9383
WBGene00015593,II,C08E3.1,NA,0.0000,0.0000
WBGene00015595,II,bath-33,-0.3750,0.0055,-1.6526
WBGene00015598,II,fbxa-163,-2.2659,0.0020,-0.7894
WBGene00015599,II,fbxa-164,0.6371,0.0120,-18.6300
WBGene00015600,II,fbxa-165,0.1117,0.0148,-31.0290
WBGene00015601,II,fbxa-166,-1.8397,0.0061,-47.8653
WBGene00015602,II,fbxa-158,0.2647,0.0104,-36.3961
WBGene00015604,II,fbxa-160,-0.6096,0.0093,3.3203
WBGene00015605,II,C08E3.13,NA,0.0000,0.0000
WBGene00015606,II,math-2,-0.7682,0.0067,-1.3240
WBGene00015607,II,fbxb-13,1.6236,0.0237,-24.4676
WBGene00015608,II,math-3,-0.9626,0.0119,15.4716
WBGene00015609,II,math-4,0.8285,0.0116,17.9937
WBGene00015610,II,C08F1.6,-0.2477,0.0214,12.7430
WBGene00015611,II,C08F1.8,-1.3415,0.0047,1.6104
WBGene00015613,II,C08F1.10,0.8707,0.0141,6.7380
WBGene00015615,II,fbxc-48,-1.5696,0.0013,-2.9171
WBGene00015618,II,C08G5.6,-1.1399,0.0000,0.0165
WBGene00015619,IV,C08G9.1,-1.3454,0.0000,0.0245
WBGene00015620,IV,C08G9.2,-1.8163,0.0002,-5.5099
WBGene00015621,X,C09B7.2,-1.3945,0.0003,0.1340
WBGene00015622,X,C09B8.3,-0.8400,0.0000,-1.9795
WBGene00015623,X,C09B8.4,-0.9502,0.0005,-1.2437
WBGene00015624,X,C09B8.5,-0.2501,0.0017,-11.4901
WBGene00015625,X,C09B8.8,-1.4570,0.0001,0.0486
WBGene00015626,IV,C09B9.1,-0.4812,0.0005,0.0909
WBGene00015627,IV,C09B9.2,1.0732,0.0010,0.3150
WBGene00015628,IV,best-6,-1.6991,0.0003,-1.7067
WBGene00015629,IV,C09B9.4,-1.5419,0.0002,0.1979
WBGene00015630,IV,C09B9.7,-0.9522,0.0008,-6.4026
WBGene00015631,I,clec-89,-0.9774,0.0001,-1.6108
WBGene00015632,I,C09D4.1,-0.8551,0.0002,-3.2562
WBGene00015633,I,C09D4.2,-0.8400,0.0000,0.0081
WBGene00015634,I,C09D4.3,-1.1404,0.0000,0.0164
WBGene00015635,I,C09D4.4,-1.2512,0.0002,-2.9386
WBGene00015636,I,C09D4.6,-1.4622,0.0004,0.1727
WBGene00015637,III,srxa-5,-1.3319,0.0009,-9.6752
WBGene00015638,III,C09E7.4,-1.8295,0.0001,0.0964
WBGene00015639,III,C09E7.5,-0.9186,0.0006,-2.0295
WBGene00015641,III,C09E7.7,-1.9639,0.0001,-1.8338
WBGene00015642,III,C09E7.8,-1.4581,0.0006,-2.1214
WBGene00015644,II,C09E8.1,-1.8379,0.0004,-13.1098
WBGene00015645,II,lips-7,-0.7554,0.0008,-9.5483
WBGene00015646,II,mlt-10,-2.0317,0.0001,-9.5748
WBGene00015647,III,C09F5.1,-1.0956,0.0007,-0.9629
WBGene00015648,III,orai-1,0.8258,0.0012,-0.0342
WBGene00015649,III,C09F5.3,-1.7250,0.0000,-3.9261
WBGene00015650,IV,pkg-2,NA,0.0000,0.0000
WBGene00015651,IV,ceh-53,1.2508,0.0042,0.0532
WBGene00015652,IV,srz-79,-1.4330,0.0003,0.3202
WBGene00015653,IV,srz-78,-1.1166,0.0013,-3.2732
WBGene00015655,IV,C09G12.5,-1.2843,0.0004,0.1112
WBGene00015656,IV,srz-70,-0.7511,0.0013,-1.3077
WBGene00015658,IV,tsg-101,-1.1652,0.0001,-1.9084
WBGene00015659,V,C09H5.1,-0.6472,0.0001,0.0394
WBGene00015660,V,catp-3,-0.8038,0.0001,-1.5274
WBGene00015661,V,C09H5.7,-1.1110,0.0002,-1.8212
WBGene00015662,X,C10A4.1,0.5980,0.0028,-0.8741
WBGene00015663,X,C10A4.2,-1.1322,0.0008,0.4019
WBGene00015664,X,C10A4.3,-0.8400,0.0000,0.0081
WBGene00015665,X,C10A4.4,0.5557,0.0026,-0.0588
WBGene00015666,X,gad-2,-0.1338,0.0010,-2.3034
WBGene00015667,X,C10A4.6,0.7350,0.0030,-0.6974
WBGene00015668,X,C10A4.7,-1.5183,0.0011,-3.9854
WBGene00015670,V,C10B5.1,-1.5122,0.0001,-1.9002
WBGene00015671,V,C10B5.3,-1.2677,0.0001,-1.9393
WBGene00015672,X,C10E2.1,-1.6238,0.0000,0.0408
WBGene00015673,X,C10E2.2,-1.5423,0.0002,-1.7325
WBGene00015674,X,C10E2.4,-1.1404,0.0000,0.0164
WBGene00015675,X,C10E2.5,-1.1072,0.0001,0.0244
WBGene00015676,X,mct-6,-0.9774,0.0001,0.1305
WBGene00015677,V,cpg-4,-0.9454,0.0007,-9.7735
WBGene00015678,V,mcp-1,-1.3801,0.0001,-3.7336
WBGene00015679,V,C10F3.7,-0.0965,0.0007,0.3609
WBGene00015680,IV,egal-1,-0.3187,0.0001,0.0899
WBGene00015681,V,C10G8.2,-1.2542,0.0011,-6.2044
WBGene00015682,V,C10G8.3,-1.1402,0.0000,0.0164
WBGene00015683,V,C10G8.4,0.6381,0.0015,-0.4464
WBGene00015684,V,C10G8.8,-1.5763,0.0003,0.2949
WBGene00015685,I,C10G11.1,-1.3518,0.0001,0.0858
WBGene00015686,I,C10G11.6,-1.7762,0.0004,-5.0822
WBGene00015687,I,chdp-1,-0.7717,0.0002,-1.5485
WBGene00015688,I,C10G11.8,-1.3650,0.0001,0.1477
WBGene00015689,I,spch-2,-1.0365,0.0002,0.1173
WBGene00015690,I,C10G11.10,-1.4753,0.0005,-1.4472
WBGene00015691,I,viln-1,-1.6408,0.0002,-4.6898
WBGene00015692,I,ugt-25,-1.8313,0.0001,-3.6801
WBGene00015693,I,ugt-28,-1.5006,0.0000,-1.9551
WBGene00015694,I,ugt-27,-1.4342,0.0004,-4.6745
WBGene00015695,I,ugt-26,-1.8695,0.0000,-5.8896
WBGene00015696,I,C10H11.7,-1.1407,0.0000,-3.9591
WBGene00015697,I,mlst-8,-1.0948,0.0001,0.0985
WBGene00015698,I,kca-1,-0.8398,0.0000,0.0082
WBGene00015700,IV,asp-9,-1.4613,0.0002,0.1721
WBGene00015701,IV,C11D2.3,-1.0935,0.0001,0.0989
WBGene00015702,IV,C11D2.4,-1.0434,0.0004,-2.9098
WBGene00015703,IV,C11D2.7,NA,0.0000,0.0000
WBGene00015704,I,tiam-1,-1.4496,0.0002,-2.7137
WBGene00015705,V,nhr-152,-0.4586,0.0009,-2.0143
WBGene00015706,V,C12D5.3,NA,0.0000,0.0000
WBGene00015707,V,C12D5.4,-1.6036,0.0003,-1.8229
WBGene00015708,V,C12D5.5,2.3960,0.0111,0.5542
WBGene00015709,V,cyp-33A1,0.5829,0.0007,-2.8953
WBGene00015710,V,C12D5.9,-1.6645,0.0004,-1.6490
WBGene00015711,V,C12D5.10,-0.9872,0.0001,0.1320
WBGene00015712,V,sre-11,-1.0070,0.0006,-0.2727
WBGene00015713,X,C12D12.1,-2.0864,0.0001,-1.6727
WBGene00015714,X,C12D12.3,-1.3457,0.0000,-1.9632
WBGene00015715,X,C12D12.4,-1.1925,0.0002,-1.9172
WBGene00015716,X,sox-4,-1.0736,0.0000,0.0324
WBGene00015718,V,C13A2.1,-2.4836,0.0005,-74.1666
WBGene00015719,V,C13A2.2,-1.4925,0.0010,-9.6729
WBGene00015720,V,C13A2.3,-1.4096,0.0002,-3.8399
WBGene00015721,V,C13A2.4,-2.2404,0.0003,-1.7659
WBGene00015722,V,C13A2.5,-2.3252,0.0004,-22.8700
WBGene00015723,V,C13A2.6,-2.3442,0.0006,-9.1797
WBGene00015724,V,C13A2.7,-2.0324,0.0006,0.5691
WBGene00015725,V,C13A2.9,-1.6068,0.0003,0.2822
WBGene00015726,V,C13A2.10,-1.7014,0.0007,-7.4241
WBGene00015727,V,C13A2.11,-1.1051,0.0010,0.3528
WBGene00015728,II,C13A10.1,-1.6185,0.0006,-3.6564
WBGene00015729,II,C13A10.2,-0.1895,0.0014,-1.0953
WBGene00015730,V,srt-1,NA,0.0000,0.0000
WBGene00015731,V,C13B7.6,NA,0.0000,0.0000
WBGene00015733,III,C13B9.2,0.0105,0.0008,0.7129
WBGene00015734,III,copd-1,-0.8081,0.0006,0.7191
WBGene00015735,III,pdfr-1,-0.8400,0.0000,0.0081
WBGene00015736,V,srsx-11,-2.1119,0.0009,0.7412
WBGene00015737,V,srsx-12,-2.1579,0.0008,-1.1064
WBGene00015738,V,srsx-13,-1.2793,0.0005,-4.8834
WBGene00015739,V,ugt-7,-1.3852,0.0029,-55.1945
WBGene00015740,X,C13E3.1,-1.1711,0.0003,0.3067
WBGene00015741,V,C13F10.1,-1.4473,0.0009,-6.9125
WBGene00015742,V,kxd-1,-1.2269,0.0005,-1.7535
WBGene00015743,V,soap-1,-2.2643,0.0001,-15.2330
WBGene00015744,V,C13F10.5,-0.8398,0.0000,0.0082
WBGene00015745,V,C13F10.6,-2.2385,0.0006,-45.8313
WBGene00015746,V,C13F10.7,-1.3503,0.0006,-11.1381
WBGene00015747,III,C13G5.2,-0.6510,0.0017,-2.7684
WBGene00015748,X,C14A11.2,-1.1404,0.0000,0.0164
WBGene00015750,X,C14A11.5,-1.3084,0.0009,-1.5027
WBGene00015751,X,C14A11.6,-1.4421,0.0005,-4.5031
WBGene00015752,III,C14B9.2,-0.2370,0.0001,-1.6723
WBGene00015753,III,C14B9.3,-1.2167,0.0001,0.0634
WBGene00015754,III,C14B9.8,-0.7428,0.0000,0.0240
WBGene00015755,III,C14B9.10,NA,0.0000,0.0000
WBGene00015756,V,C14C6.2,-0.0435,0.0069,-5.5672
WBGene00015757,V,C14C6.3,0.8371,0.0083,-22.6592
WBGene00015758,V,nhr-155,-0.8634,0.0024,-9.3579
WBGene00015759,V,C14C6.5,0.5573,0.0048,-1.3292
WBGene00015760,V,C14C6.6,1.0083,0.0080,-38.0795
WBGene00015762,V,C14C6.8,1.0130,0.0106,-44.1450
WBGene00015764,V,C14C6.13,-0.2356,0.0074,-34.0401
WBGene00015765,V,C14C11.1,-1.4060,0.0002,-1.6151
WBGene00015766,V,C14C11.2,-1.5318,0.0004,-2.3027
WBGene00015767,V,hex-2,-1.7889,0.0002,-1.3434
WBGene00015768,V,C14C11.4,-1.1213,0.0002,0.2740
WBGene00015769,V,C14C11.7,-0.2810,0.0004,0.0954
WBGene00015770,X,C14E2.1,-0.5361,0.0007,-3.4723
WBGene00015772,X,C14E2.3,-0.8493,0.0016,-4.6781
WBGene00015773,X,C14E2.4,-1.5239,0.0013,-11.5418
WBGene00015774,X,C14E2.5,-1.3148,0.0004,-3.5610
WBGene00015775,X,C14E2.6,-1.1211,0.0007,-4.7593
WBGene00015776,X,dct-1,-1.1417,0.0001,0.0857
WBGene00015777,X,sfxn-2,-0.6000,0.0001,0.0469
WBGene00015778,X,got-2.2,-0.8400,0.0000,0.0081
WBGene00015779,X,lrch-1,-1.3541,0.0002,-1.5029
WBGene00015780,X,C14F11.4,-1.5890,0.0003,-3.2363
WBGene00015781,X,C14F11.6,-0.5068,0.0001,0.0614
WBGene00015782,X,C14F11.7,-0.7900,0.0001,0.0164
WBGene00015783,X,C15B12.1,-1.7658,0.0001,-1.9070
WBGene00015784,X,C15B12.2,-0.1257,0.0010,-0.0203
WBGene00015785,X,C15B12.3,-0.1078,0.0020,-0.0774
WBGene00015786,X,C15B12.4,-0.7857,0.0013,-1.4582
WBGene00015787,X,actl-1,-0.1287,0.0009,0.2792
WBGene00015788,X,C15B12.8,-0.2518,0.0009,0.5403
WBGene00015789,X,syx-6,-0.8398,0.0000,0.0082
WBGene00015790,X,C15C7.4,-0.7900,0.0000,0.0164
WBGene00015791,X,C15C7.5,-0.6101,0.0004,-1.5709
WBGene00015792,X,C15C7.6,-0.5350,0.0010,-2.3909
WBGene00015793,X,C15C7.7,-1.7071,0.0001,0.1107
WBGene00015794,II,C15F1.1,-0.9368,0.0003,-1.4235
WBGene00015795,II,C15F1.2,-1.9683,0.0001,-1.6515
WBGene00015796,II,C15F1.5,-1.1914,0.0001,0.0712
WBGene00015797,II,C15F1.8,-1.1304,0.0000,0.0188
WBGene00015798,X,C15H9.2,-1.6916,0.0002,-5.8433
WBGene00015799,X,C15H9.3,-1.3705,0.0001,-3.8624
WBGene00015800,X,C15H9.4,-1.5540,0.0002,-1.3839
WBGene00015801,X,C15H9.5,-1.8472,0.0001,-1.8516
WBGene00015802,X,kynu-1,-1.1002,0.0002,0.2780
WBGene00015803,X,C15H9.9,NA,0.0000,0.0000
WBGene00015805,X,C15H9.11,-0.7701,0.0006,-1.4407
WBGene00015806,III,smrc-1,-0.5807,0.0001,-3.7540
WBGene00015807,III,C16A3.2,-1.2681,0.0001,-3.9273
WBGene00015809,III,C16A3.4,-1.1319,0.0002,0.2408
WBGene00015810,III,C16A3.5,-0.9637,0.0003,0.1380
WBGene00015811,III,C16A3.6,-0.4903,0.0004,-1.6898
WBGene00015813,III,thoc-2,-1.0996,0.0003,-5.0646
WBGene00015814,III,oatr-1,-1.6050,0.0000,-3.9266
WBGene00015815,II,C16A11.2,-1.7311,0.0003,-3.1892
WBGene00015816,II,C16A11.3,-1.3275,0.0010,-1.3342
WBGene00015817,II,C16A11.4,-1.3192,0.0011,-6.4277
WBGene00015818,II,C16A11.5,-1.0154,0.0024,-22.7158
WBGene00015819,II,fbxc-44,-1.4565,0.0003,-5.3185
WBGene00015820,II,C16A11.7,-0.5346,0.0007,-3.5921
WBGene00015821,II,clec-135,-1.1962,0.0014,-9.3551
WBGene00015822,X,C16B8.2,-2.0079,0.0003,-4.9365
WBGene00015823,X,C16B8.3,-1.0747,0.0001,0.0322
WBGene00015824,X,C16B8.4,-1.9132,0.0001,-1.7981
WBGene00015825,II,C16C4.1,-1.6309,0.0009,0.0000
WBGene00015827,II,math-13,-1.2947,0.0066,4.5489
WBGene00015828,II,math-14,-1.3835,0.0057,2.1711
WBGene00015829,II,math-15,-2.1991,0.0002,0.0368
WBGene00015830,II,fbxb-98,-1.3094,0.0087,-23.6880
WBGene00015832,II,math-16,-1.2405,0.0055,2.5694
WBGene00015833,II,math-17,-1.5724,0.0034,1.8158
WBGene00015834,II,math-5,-1.4643,0.0060,-15.9057
WBGene00015835,II,math-6,-1.4908,0.0033,0.0617
WBGene00015836,II,math-7,-1.3796,0.0056,-14.8691
WBGene00015837,II,math-8,-1.3481,0.0040,-2.3801
WBGene00015838,II,math-9,-1.3700,0.0044,2.6159
WBGene00015839,II,math-10,-1.6457,0.0048,1.7214
WBGene00015841,II,skpo-2,-1.8771,0.0001,0.1657
WBGene00015842,II,C16C8.4,-1.3192,0.0000,0.0326
WBGene00015843,II,C16C8.5,-1.3513,0.0008,-1.6243
WBGene00015845,II,C16C8.7,-1.0286,0.0023,-1.7367
WBGene00015846,II,C16C8.8,-0.9686,0.0019,-0.2265
WBGene00015847,II,C16C8.9,-0.5057,0.0014,0.0000
WBGene00015848,II,C16C8.10,-0.9780,0.0013,0.0778
WBGene00015849,II,C16C8.11,-1.0220,0.0018,-1.1810
WBGene00015850,II,C16C8.12,-0.1197,0.0018,-0.6386
WBGene00015851,II,C16C8.13,-1.2562,0.0019,-7.7079
WBGene00015852,II,C16C8.14,-0.4807,0.0018,-0.9625
WBGene00015853,II,C16C8.16,-1.5997,0.0006,-3.4653
WBGene00015854,II,C16C8.17,-1.0178,0.0017,-1.3556
WBGene00015855,II,C16C8.18,-2.1664,0.0003,-3.7417
WBGene00015856,II,C16C8.19,-0.3620,0.0012,0.0000
WBGene00015857,V,C16D9.1,-0.5518,0.0000,0.0544
WBGene00015858,V,C16D9.3,-0.5491,0.0001,0.0548
WBGene00015859,V,C16D9.4,-1.7455,0.0001,-1.8427
WBGene00015860,V,C16D9.5,-1.6046,0.0000,-1.9387
WBGene00015861,V,C16D9.6,-1.2894,0.0001,0.1071
WBGene00015862,V,srt-25,-1.4361,0.0004,-3.3798
WBGene00015863,V,C16D9.8,-1.4743,0.0003,0.1032
WBGene00015864,V,C16D9.9,-0.6704,0.0007,-1.8649
WBGene00015865,X,C16E9.1,-1.6489,0.0005,-4.7509
WBGene00015866,X,C16E9.2,-1.4302,0.0002,-1.3797
WBGene00015867,X,ncs-7,-1.0083,0.0001,0.0479
WBGene00015868,X,C16H3.3,-1.2781,0.0003,-5.2519
WBGene00015869,II,nhr-257,-1.9351,0.0005,0.4940
WBGene00015870,II,C17A2.2,-1.7572,0.0009,0.2218
WBGene00015871,II,C17A2.3,-0.3354,0.0011,-0.1305
WBGene00015872,II,C17A2.4,2.1712,0.0056,-2.2256
WBGene00015873,II,oac-4,1.2397,0.0035,-0.1031
WBGene00015875,II,C17A2.7,1.0279,0.0032,-3.0351
WBGene00015877,V,C17B7.3,-1.8472,0.0004,-7.7667
WBGene00015878,V,C17B7.4,-1.9580,0.0004,-5.6663
WBGene00015879,V,C17B7.5,-2.4263,0.0006,-45.7285
WBGene00015882,V,C17B7.8,-2.2969,0.0003,-19.4466
WBGene00015883,V,C17B7.9,-2.1467,0.0004,-13.7271
WBGene00015884,V,C17B7.10,-2.1269,0.0002,-1.8778
WBGene00015885,V,fbxa-65,-2.0809,0.0007,-7.4999
WBGene00015886,V,C17B7.12,-1.3416,0.0001,0.0257
WBGene00015887,II,C17C3.1,-1.7658,0.0001,-1.9070
WBGene00015888,II,C17C3.2,NA,0.0000,0.0000
WBGene00015889,II,C17C3.3,-1.4566,0.0001,-3.9266
WBGene00015890,II,C17C3.5,-1.1407,0.0000,0.0163
WBGene00015891,II,C17C3.6,-1.3484,0.0002,-1.8999
WBGene00015892,II,C17C3.9,NA,0.0000,0.0000
WBGene00015893,II,C17C3.11,-0.7446,0.0011,0.3440
WBGene00015894,II,acdh-2,-0.5806,0.0010,-4.2922
WBGene00015895,II,C17C3.13,NA,0.0000,0.0000
WBGene00015896,II,C17C3.15,-1.5005,0.0001,-1.9551
WBGene00015897,V,nhr-156,-1.4606,0.0022,-16.1629
WBGene00015898,V,sre-9,-1.6842,0.0018,-22.4283
WBGene00015899,V,C17E7.4,-1.8687,0.0019,-22.6949
WBGene00015900,V,nhr-157,-1.4468,0.0014,-14.1218
WBGene00015901,V,nhr-158,-1.2876,0.0013,-6.9013
WBGene00015902,V,nhr-159,-1.4424,0.0042,-9.4627
WBGene00015903,V,C17E7.9,-2.2655,0.0018,-28.0122
WBGene00015904,V,irld-22,-2.1637,0.0011,-28.1031
WBGene00015905,V,C17E7.12,-1.8747,0.0007,0.1689
WBGene00015906,V,C17E7.13,-1.9136,0.0022,-41.4331
WBGene00015907,I,C17F3.1,-0.6452,0.0002,0.0397
WBGene00015908,I,C17F3.3,-0.6644,0.0001,-1.6306
WBGene00015909,II,clec-124,0.0393,0.0080,-10.2020
WBGene00015910,II,C17F4.2,0.7276,0.0026,-0.4024
WBGene00015911,II,C17F4.3,1.0429,0.0018,-0.8107
WBGene00015912,II,fbxc-50,2.1346,0.0135,-5.0685
WBGene00015913,II,C17F4.7,1.1774,0.0037,1.4800
WBGene00015914,II,C17F4.8,NA,0.0000,0.0000
WBGene00015915,II,C17G10.1,-0.2341,0.0009,-1.0610
WBGene00015916,II,C17G10.2,-1.5006,0.0000,-3.9428
WBGene00015917,II,C17G10.3,-1.0035,0.0008,-5.1049
